time,lat,lon
2022-08-24T20:56:28Z,42.26193,-70.89244766666667
2022-08-24T20:56:29Z,42.261931833333335,-70.8924485
2022-08-24T20:56:30Z,42.2619325,-70.89245083333333
2022-08-24T20:56:31Z,42.261933000000006,-70.89245216666667
2022-08-24T20:56:32Z,42.261933166666665,-70.89245233333335
2022-08-24T20:56:33Z,42.261933166666665,-70.89245266666667
2022-08-24T20:56:34Z,42.26193366666667,-70.89245116666666
2022-08-24T20:56:35Z,42.26193200000001,-70.89244999999998
2022-08-24T20:56:36Z,42.26193283333333,-70.8924505
2022-08-24T20:56:37Z,42.2619335,-70.89244933333333
2022-08-24T20:56:38Z,42.261932333333334,-70.8924505
2022-08-24T20:56:39Z,42.26193283333333,-70.892451
2022-08-24T20:56:40Z,42.26193283333333,-70.8924485
2022-08-24T20:56:41Z,42.26193416666667,-70.8924495
2022-08-24T20:56:42Z,42.26193383333333,-70.89244783333334
2022-08-24T20:56:43Z,42.26193416666667,-70.89244750000002
2022-08-24T20:56:44Z,42.26193466666667,-70.89244683333334
2022-08-24T20:56:45Z,42.26193416666667,-70.89244716666667
